Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,33.333332,33.854168,30.937500,32.604168,32.604168,2429
2015-10-13,32.291668,32.916668,30.833332,32.083332,32.083332,3024
2015-10-14,32.500000,32.500000,31.666668,31.875000,31.875000,874
2015-10-15,31.875000,33.958332,31.875000,33.541668,33.541668,4896
2015-10-16,33.125000,35.416668,33.125000,35.208332,35.208332,5213
2015-10-19,35.625000,35.729168,33.750000,34.375000,34.375000,6893
2015-10-20,34.270832,35.416668,32.604168,32.604168,32.604168,4224
2015-10-21,32.187500,35.416668,31.770832,31.770832,31.770832,11501
2015-10-22,31.770832,34.583332,30.520832,31.250000,31.250000,3504
2015-10-23,31.458332,33.333332,30.729168,32.812500,32.812500,12432
2015-10-26,33.437500,33.437500,31.562500,32.083332,32.083332,2707
2015-10-27,32.604168,35.729168,31.666668,31.979168,31.979168,10032
2015-10-28,32.187500,33.541668,31.979168,32.083332,32.083332,4934
2015-10-29,32.708332,32.708332,30.833332,31.041668,31.041668,5136
2015-10-30,31.458332,32.395832,28.854168,29.479168,29.479168,8160
2015-11-02,29.479168,30.729168,29.166668,30.625000,30.625000,7680
2015-11-03,30.937500,32.604168,30.520832,31.562500,31.562500,6038
2015-11-04,33.854168,43.958332,33.750000,36.250000,36.250000,174989
2015-11-05,35.937500,36.770832,32.291668,32.604168,32.604168,19258
2015-11-06,32.500000,35.104168,31.562500,33.958332,33.958332,3830
2015-11-09,34.895832,35.312500,32.604168,34.062500,34.062500,8870
2015-11-10,34.895832,35.312500,32.916668,33.958332,33.958332,9936
2015-11-11,36.145832,38.125000,33.854168,35.000000,35.000000,19978
2015-11-12,34.479168,37.187500,33.541668,34.895832,34.895832,10282
2015-11-13,35.312500,35.833332,33.645832,34.375000,34.375000,6403
2015-11-16,35.312500,35.312500,31.562500,32.395832,32.395832,8899
2015-11-17,32.500000,32.604168,30.312500,31.250000,31.250000,16253
2015-11-18,31.875000,31.875000,30.208332,30.937500,30.937500,6048
2015-11-19,31.250000,33.437500,30.416668,31.666668,31.666668,23290
2015-11-20,31.250000,32.395832,31.250000,31.458332,31.458332,2822
2015-11-23,31.770832,38.541668,30.520832,35.937500,35.937500,45840
2015-11-24,38.229168,53.125000,37.604168,40.312500,40.312500,510970
2015-11-25,40.104168,50.000000,38.541668,42.604168,42.604168,231677
2015-11-27,43.020832,44.479168,40.729168,42.604168,42.604168,20285
2015-11-30,42.708332,42.708332,39.583332,40.937500,40.937500,17030
2015-12-01,40.729168,40.729168,38.020832,39.166668,39.166668,18451
2015-12-02,37.812500,39.479168,36.979168,37.291668,37.291668,11712
2015-12-03,37.604168,37.604168,33.541668,34.375000,34.375000,22435
2015-12-04,33.437500,34.895832,33.333332,33.541668,33.541668,15792
2015-12-07,32.812500,33.333332,31.354168,31.562500,31.562500,11021
2015-12-08,31.354168,32.395832,30.833332,31.666668,31.666668,5558
2015-12-09,31.250000,32.708332,31.041668,32.083332,32.083332,11568
2015-12-10,31.666668,33.125000,31.354168,31.666668,31.666668,9091
2015-12-11,31.250000,32.291668,30.729168,31.041668,31.041668,8822
2015-12-14,31.875000,31.875000,30.208332,30.520832,30.520832,9974
2015-12-15,30.625000,31.562500,30.312500,31.041668,31.041668,5664
2015-12-16,31.041668,31.770832,31.041668,31.562500,31.562500,1642
2015-12-17,31.770832,33.645832,31.458332,32.812500,32.812500,11280
2015-12-18,33.125000,33.229168,31.145832,31.458332,31.458332,8438
2015-12-21,31.458332,32.395832,31.250000,31.458332,31.458332,3274
2015-12-22,31.666668,32.395832,31.145832,31.562500,31.562500,5376
2015-12-23,31.145832,33.020832,31.145832,32.395832,32.395832,5866
2015-12-24,32.604168,33.229168,31.979168,31.979168,31.979168,2938
2015-12-28,31.979168,32.604168,30.208332,30.208332,30.208332,9725
2015-12-29,30.729168,31.145832,29.583332,29.791668,29.791668,9149
2015-12-30,29.479168,30.416668,28.854168,28.854168,28.854168,7882
2015-12-31,28.645832,30.312500,28.645832,28.854168,28.854168,7114
2016-01-04,28.958332,29.895832,27.083332,27.916668,27.916668,8122
2016-01-05,28.229168,28.645832,27.708332,28.437500,28.437500,4378
2016-01-06,28.125000,28.437500,25.208332,25.833332,25.833332,14016
2016-01-07,25.416668,26.041668,24.583332,25.520832,25.520832,8045
2016-01-08,25.625000,25.729168,23.541668,24.062500,24.062500,7718
2016-01-11,23.750000,24.166668,20.833332,21.666668,21.666668,11021
2016-01-12,21.458332,23.125000,21.458332,21.875000,21.875000,2630
2016-01-13,21.875000,22.187500,19.895832,20.104168,20.104168,7565
2016-01-14,20.729168,21.458332,19.687500,20.625000,20.625000,5136
2016-01-15,20.000000,21.041668,19.583332,20.208332,20.208332,2918
2016-01-19,20.312500,20.833332,18.437500,19.062500,19.062500,6490
2016-01-20,18.854168,20.104168,17.604168,19.583332,19.583332,3619
2016-01-21,19.583332,20.416668,18.958332,19.166668,19.166668,2726
2016-01-22,20.104168,20.104168,19.479168,20.000000,20.000000,2947
2016-01-25,20.208332,25.937500,19.062500,21.145832,21.145832,19757
2016-01-26,21.354168,21.562500,19.895832,20.833332,20.833332,8112
2016-01-27,20.833332,20.833332,20.000000,20.000000,20.000000,931
2016-01-28,20.729168,21.875000,20.104168,20.312500,20.312500,3120
2016-01-29,20.625000,20.729168,20.000000,20.416668,20.416668,1862
2016-02-01,20.729168,21.770832,20.104168,20.312500,20.312500,4205
2016-02-02,21.145832,21.145832,19.895832,19.895832,19.895832,3734
2016-02-03,19.479168,20.000000,19.270832,19.479168,19.479168,5222
2016-02-04,20.104168,22.083332,20.104168,20.833332,20.833332,4330
2016-02-05,20.833332,21.250000,20.833332,20.937500,20.937500,1670
2016-02-08,19.583332,20.312500,19.270832,20.000000,20.000000,6509
2016-02-09,19.270832,20.000000,19.270832,19.583332,19.583332,5482
2016-02-10,19.687500,20.312500,17.812500,18.229168,18.229168,6278
2016-02-11,18.020832,18.645832,17.916668,17.916668,17.916668,2640
2016-02-12,19.166668,19.583332,18.020832,19.270832,19.270832,1517
2016-02-16,19.895832,21.562500,19.687500,21.354168,21.354168,3725
2016-02-17,21.458332,21.979168,21.145832,21.458332,21.458332,3888
2016-02-18,21.145832,21.666668,21.145832,21.250000,21.250000,1632
2016-02-19,21.354168,23.958332,21.041668,23.750000,23.750000,5280
2016-02-22,24.479168,26.770832,24.479168,25.208332,25.208332,11827
2016-02-23,25.000000,25.833332,24.479168,25.416668,25.416668,4090
2016-02-24,24.791668,24.791668,21.979168,24.479168,24.479168,4128
2016-02-25,24.270832,25.000000,23.541668,24.375000,24.375000,9974
2016-02-26,25.208332,25.208332,23.437500,24.479168,24.479168,2141
2016-02-29,24.479168,25.208332,24.270832,24.895832,24.895832,403
2016-03-01,25.000000,25.000000,22.500000,24.479168,24.479168,4474
2016-03-02,25.000000,25.208332,22.708332,23.854168,23.854168,5981
2016-03-03,22.708332,23.645832,21.250000,21.250000,21.250000,8371
2016-03-04,20.833332,22.187500,20.833332,20.833332,20.833332,7286
2016-03-07,20.833332,22.916668,20.729168,22.604168,22.604168,1392
2016-03-08,22.187500,22.500000,21.041668,21.041668,21.041668,2669
2016-03-09,21.145832,21.666668,20.729168,20.729168,20.729168,3264
2016-03-10,20.729168,21.145832,20.104168,20.208332,20.208332,5434
2016-03-11,20.520832,21.562500,20.000000,21.354168,21.354168,2602
2016-03-14,21.354168,21.770832,20.416668,20.416668,20.416668,3264
2016-03-15,20.625000,20.937500,20.104168,20.416668,20.416668,1786
2016-03-16,20.208332,21.041668,20.000000,20.625000,20.625000,1910
2016-03-17,20.833332,21.770832,20.416668,21.666668,21.666668,1834
2016-03-18,21.875000,22.708332,21.250000,21.666668,21.666668,2794
2016-03-21,21.875000,22.604168,21.562500,22.500000,22.500000,2150
2016-03-22,22.708332,22.812500,21.666668,22.708332,22.708332,1882
2016-03-23,22.395832,22.916668,21.041668,21.354168,21.354168,5789
2016-03-24,21.770832,22.708332,21.770832,22.500000,22.500000,2054
2016-03-28,22.916668,25.312500,22.187500,25.000000,25.000000,5213
2016-03-29,25.416668,25.416668,23.125000,23.854168,23.854168,6269
2016-03-30,23.437500,24.895832,23.437500,23.750000,23.750000,1459
2016-03-31,24.166668,24.479168,22.916668,24.166668,24.166668,3235
2016-04-01,24.479168,26.979168,24.375000,26.250000,26.250000,7392
2016-04-04,26.458332,28.750000,25.937500,28.645832,28.645832,8323
2016-04-05,28.541668,29.166668,26.770832,27.083332,27.083332,5539
2016-04-06,27.395832,28.645832,27.187500,27.812500,27.812500,1085
2016-04-07,28.541668,28.854168,27.604168,28.437500,28.437500,2064
2016-04-08,28.541668,28.541668,26.666668,26.770832,26.770832,3888
2016-04-11,27.291668,28.437500,26.354168,26.979168,26.979168,1267
2016-04-12,27.291668,27.395832,25.208332,25.520832,25.520832,3043
2016-04-13,27.500000,27.812500,25.729168,26.562500,26.562500,2573
2016-04-14,26.250000,26.562500,25.520832,25.520832,25.520832,1258
2016-04-15,25.729168,27.395832,25.729168,26.875000,26.875000,2496
2016-04-18,26.458332,27.395832,25.729168,26.041668,26.041668,4934
2016-04-19,26.458332,26.562500,25.520832,25.625000,25.625000,874
2016-04-20,25.729168,26.041668,25.104168,25.416668,25.416668,1478
2016-04-21,25.104168,25.937500,22.916668,25.000000,25.000000,3168
2016-04-22,25.000000,25.937500,24.687500,25.000000,25.000000,1939
2016-04-25,24.583332,25.937500,23.229168,24.687500,24.687500,3158
2016-04-26,24.375000,25.000000,22.916668,23.958332,23.958332,4838
2016-04-27,23.645832,24.062500,23.020832,23.645832,23.645832,2160
2016-04-28,23.437500,24.687500,22.916668,24.479168,24.479168,1392
2016-04-29,23.645832,25.104168,23.645832,25.000000,25.000000,816
2016-05-02,25.000000,26.562500,25.000000,26.250000,26.250000,2266
2016-05-03,26.041668,26.458332,25.104168,26.145832,26.145832,2045
2016-05-04,25.208332,26.770832,25.104168,25.729168,25.729168,768
2016-05-05,25.416668,25.520832,24.583332,24.687500,24.687500,2179
2016-05-06,24.375000,26.041668,24.270832,24.375000,24.375000,566
2016-05-09,24.479168,25.520832,22.916668,24.270832,24.270832,2467
2016-05-10,24.270832,24.687500,22.916668,24.166668,24.166668,1142
2016-05-11,23.854168,24.895832,23.541668,24.895832,24.895832,1162
2016-05-12,24.791668,24.791668,21.458332,22.500000,22.500000,5184
2016-05-13,21.875000,23.854168,21.354168,21.875000,21.875000,6682
2016-05-16,21.770832,23.750000,21.770832,22.187500,22.187500,3610
2016-05-17,21.354168,23.541668,21.354168,22.083332,22.083332,2842
2016-05-18,21.666668,23.229168,21.666668,22.812500,22.812500,787
2016-05-19,22.291668,22.500000,21.562500,21.770832,21.770832,845
2016-05-20,21.770832,23.333332,21.770832,22.291668,22.291668,1066
2016-05-23,22.812500,23.125000,22.083332,22.395832,22.395832,998
2016-05-24,22.812500,26.979168,22.604168,26.875000,26.875000,4560
2016-05-25,27.291668,44.687500,26.875000,34.270832,34.270832,552394
2016-05-26,32.395832,34.166668,30.000000,31.979168,31.979168,69034
2016-05-27,31.562500,32.500000,30.625000,31.979168,31.979168,7872
2016-05-31,31.770832,33.854168,30.729168,33.854168,33.854168,12240
2016-06-01,33.854168,35.937500,33.333332,35.729168,35.729168,14218
2016-06-02,36.041668,36.041668,34.270832,35.104168,35.104168,7210
2016-06-03,34.062500,34.687500,33.750000,34.270832,34.270832,5405
2016-06-06,34.375000,34.791668,33.437500,34.062500,34.062500,7162
2016-06-07,33.541668,33.541668,31.458332,32.291668,32.291668,7536
2016-06-08,32.083332,33.125000,31.979168,32.916668,32.916668,3946
2016-06-09,34.583332,34.583332,32.187500,33.229168,33.229168,1603
2016-06-10,32.500000,41.041668,31.354168,35.104168,35.104168,83002
2016-06-13,37.604168,39.166668,34.375000,38.229168,38.229168,47885
2016-06-14,39.062500,40.104168,35.937500,37.812500,37.812500,17587
2016-06-15,38.333332,39.062500,35.520832,36.875000,36.875000,8909
2016-06-16,36.458332,36.458332,34.479168,34.479168,34.479168,2160
2016-06-17,35.208332,39.062500,34.166668,35.729168,35.729168,13190
2016-06-20,36.250000,40.416668,36.250000,38.125000,38.125000,18710
2016-06-21,38.645832,39.687500,36.666668,39.687500,39.687500,7517
2016-06-22,39.270832,42.500000,38.750000,40.000000,40.000000,29933
2016-06-23,40.833332,40.833332,38.541668,40.312500,40.312500,10214
2016-06-24,35.937500,41.979168,34.583332,41.666668,41.666668,14496
2016-06-27,41.562500,42.187500,37.812500,40.729168,40.729168,19190
2016-06-28,40.520832,42.708332,37.500000,40.833332,40.833332,11885
2016-06-29,40.833332,42.708332,40.000000,41.562500,41.562500,11050
2016-06-30,41.250000,44.583332,40.104168,43.020832,43.020832,21005
2016-07-01,43.750000,44.791668,42.500000,43.750000,43.750000,15302
2016-07-05,43.125000,44.270832,38.229168,41.770832,41.770832,21062
2016-07-06,41.770832,43.958332,39.687500,43.645832,43.645832,7440
2016-07-07,43.750000,45.104168,43.750000,44.270832,44.270832,4282
2016-07-08,44.270832,45.104168,43.229168,44.375000,44.375000,4598
2016-07-11,44.791668,47.083332,44.166668,45.729168,45.729168,15264
2016-07-12,46.250000,47.500000,45.208332,45.729168,45.729168,9341
2016-07-13,45.312500,46.250000,41.979168,44.166668,44.166668,11059
2016-07-14,43.333332,45.104168,43.333332,44.583332,44.583332,10205
2016-07-15,44.687500,49.270832,44.687500,45.625000,45.625000,19219
2016-07-18,45.104168,45.625000,42.916668,42.916668,42.916668,9024
2016-07-19,42.916668,43.958332,40.520832,42.812500,42.812500,14438
2016-07-20,41.354168,43.125000,41.145832,42.395832,42.395832,8928
2016-07-21,42.708332,42.708332,41.770832,41.875000,41.875000,1968
2016-07-22,42.187500,43.333332,41.875000,42.708332,42.708332,1728
2016-07-25,42.708332,43.854168,41.875000,42.708332,42.708332,2736
2016-07-26,42.708332,43.750000,42.604168,43.020832,43.020832,1939
2016-07-27,42.812500,44.166668,42.812500,43.958332,43.958332,2102
2016-07-28,44.270832,44.791668,42.708332,43.541668,43.541668,2592
2016-07-29,43.750000,43.958332,42.187500,43.333332,43.333332,1574
2016-08-01,42.812500,44.687500,42.812500,43.541668,43.541668,1882
2016-08-02,43.750000,44.270832,41.770832,42.291668,42.291668,2342
2016-08-03,42.708332,42.916668,40.937500,40.937500,40.937500,1766
2016-08-04,41.770832,43.020832,41.145832,42.708332,42.708332,1776
2016-08-05,42.916668,43.333332,41.979168,43.229168,43.229168,1200
2016-08-08,43.333332,43.750000,43.229168,43.541668,43.541668,1315
2016-08-09,43.437500,43.645832,42.812500,43.437500,43.437500,1075
2016-08-10,43.645832,46.666668,43.229168,43.229168,43.229168,5645
2016-08-11,42.708332,45.312500,42.708332,43.645832,43.645832,4858
2016-08-12,40.104168,43.645832,40.104168,43.645832,43.645832,5030
2016-08-15,43.333332,43.645832,42.604168,43.541668,43.541668,3398
2016-08-16,43.854168,43.854168,42.812500,43.020832,43.020832,2429
2016-08-17,43.125000,43.854168,42.708332,43.333332,43.333332,1891
2016-08-18,42.916668,44.687500,42.708332,44.479168,44.479168,4666
2016-08-19,43.854168,44.687500,43.541668,43.750000,43.750000,3926
2016-08-22,43.541668,46.562500,43.541668,46.145832,46.145832,5846
2016-08-23,46.354168,49.479168,46.354168,48.854168,48.854168,13958
2016-08-24,49.479168,51.354168,46.666668,47.083332,47.083332,13123
2016-08-25,47.083332,48.229168,44.583332,44.791668,44.791668,4752
2016-08-26,45.312500,46.666668,44.583332,46.145832,46.145832,3024
2016-08-29,45.833332,47.083332,45.104168,46.041668,46.041668,1699
2016-08-30,46.562500,47.916668,44.479168,45.000000,45.000000,3658
2016-08-31,45.833332,45.833332,42.500000,43.437500,43.437500,3485
2016-09-01,43.437500,44.479168,43.437500,44.166668,44.166668,1824
2016-09-02,45.625000,46.666668,44.687500,44.895832,44.895832,1037
2016-09-06,44.791668,46.562500,44.791668,45.208332,45.208332,922
2016-09-07,44.895832,46.250000,44.166668,44.895832,44.895832,2016
2016-09-08,45.104168,46.354168,44.895832,45.520832,45.520832,1450
2016-09-09,44.791668,45.416668,43.854168,44.062500,44.062500,2630
2016-09-12,43.854168,44.062500,41.875000,43.541668,43.541668,3552
2016-09-13,43.645832,43.854168,42.395832,42.604168,42.604168,3350
2016-09-14,43.229168,43.229168,30.416668,33.541668,33.541668,46368
2016-09-15,34.375000,37.395832,32.500000,34.583332,34.583332,12902
2016-09-16,34.791668,36.666668,32.500000,36.250000,36.250000,14237
2016-09-19,36.250000,38.125000,34.895832,35.416668,35.416668,5568
2016-09-20,36.458332,36.875000,35.000000,35.833332,35.833332,3926
2016-09-21,35.312500,35.833332,32.604168,33.333332,33.333332,11203
2016-09-22,33.333332,34.895832,32.500000,34.270832,34.270832,5616
2016-09-23,34.062500,35.312500,33.437500,34.062500,34.062500,1037
2016-09-26,34.166668,34.895832,33.229168,33.437500,33.437500,3600
2016-09-27,33.854168,34.270832,32.812500,33.125000,33.125000,2467
2016-09-28,32.916668,33.958332,32.604168,33.125000,33.125000,5405
2016-09-29,33.229168,33.854168,31.562500,33.750000,33.750000,3600
2016-09-30,33.333332,34.166668,32.812500,33.020832,33.020832,3485
2016-10-03,33.333332,34.166668,31.562500,33.854168,33.854168,3965
2016-10-04,34.166668,34.479168,33.020832,33.333332,33.333332,2909
2016-10-05,33.333332,35.416668,33.333332,35.208332,35.208332,5472
2016-10-06,35.104168,36.875000,35.000000,36.875000,36.875000,4406
2016-10-07,37.395832,45.625000,37.083332,40.833332,40.833332,40829
2016-10-10,40.625000,42.916668,39.166668,41.250000,41.250000,5558
2016-10-11,42.708332,42.708332,39.062500,40.937500,40.937500,10118
2016-10-12,41.250000,41.354168,39.479168,40.416668,40.416668,5395
2016-10-13,40.416668,40.520832,37.604168,39.270832,39.270832,4963
2016-10-14,39.583332,39.895832,38.020832,39.895832,39.895832,5088
2016-10-17,39.583332,39.583332,36.458332,39.583332,39.583332,4445
2016-10-18,39.583332,39.583332,36.458332,36.979168,36.979168,4963
2016-10-19,38.020832,38.020832,33.854168,35.416668,35.416668,8122
2016-10-20,35.937500,38.020832,34.895832,35.937500,35.937500,4205
2016-10-21,36.458332,36.979168,34.895832,35.937500,35.937500,1958
2016-10-24,35.416668,36.458332,34.895832,35.416668,35.416668,2256
2016-10-25,36.979168,36.979168,35.416668,35.937500,35.937500,1046
2016-10-26,35.416668,35.416668,34.375000,34.895832,34.895832,1162
2016-10-27,35.416668,35.937500,34.375000,35.416668,35.416668,1354
2016-10-28,13.020833,15.104167,10.416667,10.937500,10.937500,651773
2016-10-31,10.416667,10.937500,7.812500,8.854167,8.854167,201686
2016-11-01,8.333333,8.854167,8.020833,8.333333,8.333333,43632
2016-11-02,8.125000,8.333333,6.354167,6.666667,6.666667,72058
2016-11-03,6.562500,7.291667,5.312500,6.979167,6.979167,95491
2016-11-04,7.291667,8.020833,6.770833,6.979167,6.979167,69446
2016-11-07,7.708333,7.708333,5.520833,5.937500,5.937500,48336
2016-11-08,5.937500,6.458333,5.729167,5.937500,5.937500,14890
2016-11-09,6.041667,6.250000,5.208333,6.041667,6.041667,11232
2016-11-10,5.833333,6.458333,5.729167,6.250000,6.250000,23750
2016-11-11,6.250000,6.250000,5.833333,6.041667,6.041667,10493
2016-11-14,6.145833,6.145833,5.729167,5.833333,5.833333,17011
2016-11-15,5.729167,6.041667,5.208333,5.833333,5.833333,13219
2016-11-16,5.937500,6.250000,5.729167,6.145833,6.145833,15283
2016-11-17,6.145833,6.145833,5.729167,5.729167,5.729167,22790
2016-11-18,5.729167,7.708333,5.729167,6.979167,6.979167,139824
2016-11-21,7.604167,15.520833,7.083333,15.312500,15.312500,1981018
2016-11-22,14.166667,14.270833,10.729167,10.937500,10.937500,587626
2016-11-23,10.729167,10.833333,8.854167,9.479167,9.479167,123888
2016-11-25,9.270833,12.500000,9.062500,11.979167,11.979167,169805
2016-11-28,11.458333,11.875000,10.104167,11.250000,11.250000,124829
2016-11-29,10.729167,12.291667,10.625000,10.729167,10.729167,115747
2016-11-30,10.833333,10.833333,9.375000,9.895833,9.895833,53146
2016-12-01,9.375000,9.895833,9.270833,9.583333,9.583333,19603
2016-12-02,9.895833,10.000000,8.958333,9.583333,9.583333,32285
2016-12-05,9.479167,9.479167,8.333333,8.541667,8.541667,23731
2016-12-06,8.541667,10.208333,8.020833,9.895833,9.895833,107405
2016-12-07,9.895833,10.312500,9.166667,9.270833,9.270833,38246
2016-12-08,9.166667,9.270833,8.333333,8.958333,8.958333,38525
2016-12-09,10.625000,15.416667,9.479167,12.604167,12.604167,978787
2016-12-12,11.458333,12.500000,9.895833,10.208333,10.208333,173587
2016-12-13,10.625000,10.729167,9.583333,9.583333,9.583333,69686
2016-12-14,9.791667,9.895833,8.854167,8.958333,8.958333,54288
2016-12-15,8.958333,10.000000,8.437500,9.791667,9.791667,65837
2016-12-16,10.416667,10.520833,9.062500,9.375000,9.375000,46349
2016-12-19,9.062500,10.104167,8.854167,8.958333,8.958333,26477
2016-12-20,8.958333,9.375000,8.958333,9.270833,9.270833,22685
2016-12-21,9.583333,9.583333,9.270833,9.479167,9.479167,15571
2016-12-22,9.270833,11.979167,9.166667,11.458333,11.458333,252922
2016-12-23,10.937500,11.354167,9.895833,10.000000,10.000000,81178
2016-12-27,10.104167,10.833333,10.104167,10.625000,10.625000,23654
2016-12-28,10.416667,10.416667,9.479167,9.895833,9.895833,24106
2016-12-29,9.895833,11.354167,9.791667,10.208333,10.208333,62784
2016-12-30,10.000000,10.000000,9.479167,9.583333,9.583333,36077
2017-01-03,9.583333,9.895833,9.479167,9.791667,9.791667,9667
2017-01-04,9.583333,10.729167,9.583333,10.000000,10.000000,25142
2017-01-05,10.312500,10.312500,9.687500,9.791667,9.791667,17530
